Theta[deg],Phi[deg],re(rEPhi)[mV],im(rEPhi)[mV],re(rETheta)[mV],im(rETheta)[mV]
81,105,801.117,-1613.25,1121.62,-1860.45
82,105,713.112,-1433.02,1121.36,-1852.26
83,105,624.913,-1253.05,1121.37,-1844.89
84,105,536.496,-1073.33,1121.63,-1838.33
85,105,447.836,-893.858,1122.17,-1832.59
86,105,358.909,-714.63,1122.97,-1827.66
87,105,269.687,-535.638,1124.04,-1823.55
88,105,180.145,-356.875,1125.38,-1820.25
89,105,90.2585,-178.332,1126.99,-1817.77
90,105,4.36141e-13,-5.39788e-13,1128.88,-1816.11
-90,106,4.42187e-13,3.77254e-13,458.207,-1521.63
-89,106,97.2786,-178.935,456.804,-1522.62
-88,106,194.177,-358.086,455.984,-1524.57
-87,106,290.712,-537.451,455.746,-1527.48
-86,106,386.904,-717.027,456.085,-1531.35
-85,106,482.77,-896.811,456.998,-1536.19
-84,106,578.328,-1076.8,458.479,-1541.99
-83,106,673.597,-1256.99,460.525,-1548.75
-82,106,768.593,-1437.37,463.13,-1556.48
-81,106,863.334,-1617.95,466.29,-1565.17
-80,106,957.837,-1798.7,469.997,-1574.82
-79,106,1052.12,-1979.62,474.246,-1585.43
-78,106,1146.19,-2160.71,479.031,-1597
-77,106,1240.07,-2341.94,484.345,-1609.53
-76,106,1333.77,-2523.31,490.181,-1623.01
-75,106,1427.3,-2704.8,496.532,-1637.44
-74,106,1520.68,-2886.38,503.389,-1652.82
-73,106,1613.91,-3068.05,510.745,-1669.14
-72,106,1707,-3249.77,518.592,-1686.39
-71,106,1799.96,-3431.52,526.92,-1704.57
-70,106,1892.79,-3613.28,535.721,-1723.67
-69,106,1985.5,-3795.02,544.986,-1743.69
-68,106,2078.08,-3976.7,554.705,-1764.6
-67,106,2170.54,-4158.29,564.868,-1786.42
-66,106,2262.88,-4339.76,575.466,-1809.11
-65,106,2355.08,-4521.06,586.488,-1832.68
-64,106,2447.15,-4702.15,597.923,-1857.1
-63,106,2539.06,-4882.98,609.76,-1882.36
-62,106,2630.82,-5063.52,621.989,-1908.45
-61,106,2722.4,-5243.71,634.597,-1935.35
-60,106,2813.79,-5423.49,647.573,-1963.04
-59,106,2904.96,-5602.82,660.905,-1991.51
-58,106,2995.9,-5781.63,674.581,-2020.72
-57,106,3086.58,-5959.86,688.589,-2050.66
-56,106,3176.97,-6137.46,702.915,-2081.3
-55,106,3267.04,-6314.36,717.546,-2112.63
-54,106,3356.75,-6490.48,732.47,-2144.6
-53,106,3446.08,-6665.76,747.672,-2177.2
-52,106,3534.98,-6840.13,763.138,-2210.4
-51,106,3623.41,-7013.5,778.855,-2244.16
-50,106,3711.33,-7185.82,794.808,-2278.45
-49,106,3798.7,-7356.98,810.983,-2313.24
-48,106,3885.45,-7526.92,827.364,-2348.49
-47,106,3971.56,-7695.55,843.936,-2384.17
-46,106,4056.95,-7862.78,860.683,-2420.24
-45,106,4141.59,-8028.53,877.59,-2456.66
-44,106,4225.41,-8192.7,894.64,-2493.39
-43,106,4308.35,-8355.21,911.818,-2530.39
-42,106,4390.36,-8515.96,929.105,-2567.61
-41,106,4471.39,-8674.87,946.487,-2605.02
-40,106,4551.36,-8831.82,963.944,-2642.56
-39,106,4630.22,-8986.74,981.46,-2680.2
-38,106,4707.91,-9139.51,999.017,-2717.88
-37,106,4784.36,-9290.04,1016.6,-2755.56
-36,106,4859.51,-9438.23,1034.18,-2793.19
-35,106,4933.3,-9583.98,1051.75,-2830.73
-34,106,5005.67,-9727.19,1069.29,-2868.11
-33,106,5076.55,-9867.75,1086.78,-2905.3
-32,106,5145.89,-10005.6,1104.2,-2942.25
-31,106,5213.63,-10140.5,1121.53,-2978.89
-30,106,5279.69,-10272.6,1138.76,-3015.19
-29,106,5344.04,-10401.5,1155.86,-3051.09
-28,106,5406.6,-10527.3,1172.81,-3086.55
-27,106,5467.32,-10649.9,1189.6,-3121.5
-26,106,5526.15,-10769.1,1206.2,-3155.91
-25,106,5583.03,-10884.8,1222.6,-3189.72
-24,106,5637.91,-10997,1238.78,-3222.88
-23,106,5690.75,-11105.6,1254.73,-3255.35
-22,106,5741.5,-11210.3,1270.41,-3287.08
-21,106,5790.1,-11311.3,1285.82,-3318.01
-20,106,5836.52,-11408.3,1300.93,-3348.12
-19,106,5880.71,-11501.3,1315.73,-3377.34
-18,106,5922.64,-11590.2,1330.21,-3405.63
-17,106,5962.26,-11675,1344.34,-3432.96
-16,106,5999.55,-11755.4,1358.1,-3459.29
-15,106,6034.47,-11831.5,1371.49,-3484.56
-14,106,6067,-11903.1,1384.49,-3508.75
-13,106,6097.09,-11970.3,1397.08,-3531.81
-12,106,6124.73,-12032.9,1409.24,-3553.72
-11,106,6149.89,-12090.9,1420.97,-3574.43
-10,106,6172.56,-12144.2,1432.26,-3593.93
-9,106,6192.72,-12192.7,1443.08,-3612.17
-8,106,6210.34,-12236.5,1453.44,-3629.13
-7,106,6225.42,-12275.3,1463.31,-3644.78
-6,106,6237.94,-12309.4,1472.69,-3659.11
-5,106,6247.9,-12338.4,1481.57,-3672.09
-4,106,6255.29,-12362.5,1489.94,-3683.69
-3,106,6260.1,-12381.7,1497.8,-3693.92
-2,106,6262.33,-12395.8,1505.14,-3702.74
-1,106,6261.99,-12404.9,1511.95,-3710.15
0,106,6259.08,-12408.9,1518.23,-3716.14
1,106,6253.59,-12407.9,1523.98,-3720.7
2,106,6245.55,-12401.8,1529.19,-3723.82
3,106,6234.95,-12390.7,1533.87,-3725.51
4,106,6221.81,-12374.5,1538.01,-3725.77
5,106,6206.15,-12353.3,1541.61,-3724.59
6,106,6187.97,-12327,1544.68,-3721.98
7,106,6167.3,-12295.8,1547.22,-3717.95
8,106,6144.17,-12259.6,1549.23,-3712.51
9,106,6118.58,-12218.4,1550.72,-3705.68
10,106,6090.57,-12172.4,1551.7,-3697.45
11,106,6060.16,-12121.5,1552.16,-3687.87
12,106,6027.39,-12065.8,1552.13,-3676.93
13,106,5992.28,-12005.3,1551.6,-3664.67
14,106,5954.87,-11940.2,1550.59,-3651.11
15,106,5915.2,-11870.4,1549.1,-3636.28
16,106,5873.29,-11796,1547.16,-3620.2
17,106,5829.2,-11717.1,1544.76,-3602.9
18,106,5782.96,-11633.8,1541.93,-3584.43
19,106,5734.62,-11546.1,1538.68,-3564.8
20,106,5684.23,-11454.2,1535.02,-3544.07
21,106,5631.82,-11358,1530.97,-3522.26
22,106,5577.46,-11257.8,1526.53,-3499.42
23,106,5521.18,-11153.5,1521.74,-3475.59
24,106,5463.05,-11045.4,1516.61,-3450.81
25,106,5403.12,-10933.3,1511.14,-3425.14
26,106,5341.44,-10817.6,1505.37,-3398.6
27,106,5278.07,-10698.3,1499.3,-3371.26
28,106,5213.07,-10575.4,1492.96,-3343.15
29,106,5146.5,-10449,1486.37,-3314.34
30,106,5078.42,-10319.4,1479.53,-3284.86
31,106,5008.88,-10186.6,1472.48,-3254.77
32,106,4937.96,-10050.6,1465.23,-3224.13
33,106,4865.71,-9911.67,1457.81,-3192.98
34,106,4792.19,-9769.83,1450.22,-3161.37
35,106,4717.48,-9625.22,1442.48,-3129.37
36,106,4641.62,-9477.93,1434.63,-3097.02
37,106,4564.69,-9328.09,1426.67,-3064.37
38,106,4486.75,-9175.79,1418.62,-3031.47
39,106,4407.85,-9021.16,1410.5,-2998.39
40,106,4328.06,-8864.29,1402.33,-2965.16
41,106,4247.45,-8705.3,1394.13,-2931.85
42,106,4166.06,-8544.3,1385.92,-2898.5
43,106,4083.96,-8381.39,1377.7,-2865.16
44,106,4001.2,-8216.67,1369.5,-2831.88
45,106,3917.84,-8050.25,1361.33,-2798.72
46,106,3833.94,-7882.23,1353.21,-2765.7
47,106,3749.54,-7712.72,1345.15,-2732.89
48,106,3664.7,-7541.81,1337.17,-2700.32
49,106,3579.46,-7369.59,1329.29,-2668.04
50,106,3493.87,-7196.17,1321.5,-2636.09
51,106,3407.97,-7021.63,1313.83,-2604.51
52,106,3321.8,-6846.07,1306.29,-2573.34
53,106,3235.41,-6669.56,1298.89,-2542.61
54,106,3148.83,-6492.21,1291.65,-2512.37
55,106,3062.08,-6314.09,1284.56,-2482.64
56,106,2975.21,-6135.27,1277.65,-2453.45
57,106,2888.24,-5955.84,1270.92,-2424.84
58,106,2801.2,-5775.86,1264.37,-2396.84
59,106,2714.11,-5595.41,1258.03,-2369.46
60,106,2626.98,-5414.56,1251.89,-2342.75
61,106,2539.84,-5233.37,1245.97,-2316.71
62,106,2452.69,-5051.9,1240.27,-2291.38
63,106,2365.56,-4870.2,1234.79,-2266.77
64,106,2278.45,-4688.33,1229.54,-2242.9
65,106,2191.37,-4506.34,1224.54,-2219.79
66,106,2104.32,-4324.28,1219.78,-2197.46
67,106,2017.3,-4142.19,1215.26,-2175.91
68,106,1930.31,-3960.11,1211,-2155.16
69,106,1843.36,-3778.08,1206.99,-2135.23
70,106,1756.42,-3596.13,1203.24,-2116.12
71,106,1669.5,-3414.3,1199.76,-2097.84
72,106,1582.59,-3232.6,1196.54,-2080.4
73,106,1495.68,-3051.06,1193.59,-2063.81
74,106,1408.74,-2869.71,1190.92,-2048.07
75,106,1321.78,-2688.55,1188.52,-2033.19
76,106,1234.77,-2507.62,1186.4,-2019.17
77,106,1147.69,-2326.91,1184.55,-2006.02
78,106,1060.54,-2146.44,1182.99,-1993.74
79,106,973.274,-1966.22,1181.72,-1982.33
80,106,885.887,-1786.24,1180.73,-1971.79
81,106,798.354,-1606.52,1180.02,-1962.13
82,106,710.652,-1427.05,1179.61,-1953.35
83,106,622.756,-1247.83,1179.49,-1945.45
84,106,534.644,-1068.87,1179.67,-1938.42
85,106,446.29,-890.148,1180.14,-1932.27
86,106,357.668,-711.667,1180.9,-1927
87,106,268.755,-533.419,1181.97,-1922.61
88,106,179.523,-355.397,1183.34,-1919.09
89,106,89.9463,-177.594,1185.02,-1916.45
90,106,4.11585e-13,-6.61368e-13,1187,-1914.69
-90,107,7.01946e-13,-2.27051e-13,513.191,-1622.01
-89,107,96.9062,-178.15,511.696,-1623.09
-88,107,193.433,-356.514,510.826,-1625.19
-87,107,289.6,-535.089,510.578,-1628.31
-86,107,385.423,-713.873,510.947,-1632.45
-85,107,480.922,-892.863,511.929,-1637.61
-84,107,576.115,-1072.05,513.521,-1643.79
-83,107,671.019,-1251.44,515.715,-1650.99
-82,107,765.651,-1431.02,518.508,-1659.22
-81,107,860.029,-1610.78,521.893,-1668.46
-80,107,954.169,-1790.71,525.864,-1678.73
-79,107,1048.09,-1970.81,530.414,-1690.01
-78,107,1141.8,-2151.07,535.536,-1702.31
-77,107,1235.32,-2331.46,541.223,-1715.62
-76,107,1328.65,-2511.99,547.467,-1729.94
-75,107,1421.82,-2692.62,554.26,-1745.27
-74,107,1514.84,-2873.35,561.593,-1761.59
-73,107,1607.7,-3054.15,569.458,-1778.91
-72,107,1700.43,-3235,577.845,-1797.22
-71,107,1793.02,-3415.87,586.746,-1816.51
-70,107,1885.49,-3596.75,596.149,-1836.77
-69,107,1977.83,-3777.59,606.046,-1857.99
-68,107,2070.04,-3958.37,616.425,-1880.17
-67,107,2162.13,-4139.05,627.275,-1903.29
-66,107,2254.1,-4319.6,638.587,-1927.34
-65,107,2345.93,-4499.97,650.347,-1952.3
-64,107,2437.62,-4680.13,662.545,-1978.17
-63,107,2529.16,-4860.04,675.169,-2004.92
-62,107,2620.53,-5039.63,688.205,-2032.54
-61,107,2711.73,-5218.88,701.643,-2061.01
-60,107,2802.74,-5397.71,715.468,-2090.31
-59,107,2893.53,-5576.08,729.668,-2120.42
-58,107,2984.08,-5753.94,744.229,-2151.32
-57,107,3074.37,-5931.21,759.137,-2182.98
-56,107,3164.37,-6107.85,774.379,-2215.38
-55,107,3254.05,-6283.78,789.94,-2248.48
-54,107,3343.37,-6458.93,805.806,-2282.27
-53,107,3432.31,-6633.24,821.962,-2316.71
-52,107,3520.81,-6806.64,838.392,-2351.78
-51,107,3608.85,-6979.05,855.081,-2387.42
-50,107,3696.37,-7150.4,872.014,-2423.63
-49,107,3783.33,-7320.6,889.174,-2460.35
-48,107,3869.69,-7489.58,906.546,-2497.55
-47,107,3955.4,-7657.24,924.112,-2535.19
-46,107,4040.4,-7823.52,941.855,-2573.24
-45,107,4124.64,-7988.32,959.759,-2611.64
-44,107,4208.06,-8151.54,977.807,-2650.36
-43,107,4290.61,-8313.11,995.979,-2689.36
-42,107,4372.23,-8472.93,1014.26,-2728.59
-41,107,4452.87,-8630.91,1032.63,-2768
-40,107,4532.45,-8786.95,1051.07,-2807.55
-39,107,4610.93,-8940.95,1069.56,-2847.19
-38,107,4688.24,-9092.82,1088.08,-2886.86
-37,107,4764.31,-9242.46,1106.62,-2926.53
-36,107,4839.09,-9389.77,1125.15,-2966.13
-35,107,4912.52,-9534.65,1143.66,-3005.62
-34,107,4984.53,-9677,1162.12,-3044.95
-33,107,5055.06,-9816.72,1180.51,-3084.06
-32,107,5124.05,-9953.71,1198.82,-3122.9
-31,107,5191.44,-10087.9,1217.03,-3161.42
-30,107,5257.17,-10219.1,1235.11,-3199.57
-29,107,5321.18,-10347.3,1253.04,-3237.29
-28,107,5383.43,-10472.3,1270.81,-3274.53
-27,107,5443.84,-10594.1,1288.39,-3311.23
-26,107,5502.37,-10712.6,1305.77,-3347.35
-25,107,5558.96,-10827.6,1322.92,-3382.84
-24,107,5613.56,-10939.1,1339.82,-3417.63
-23,107,5666.13,-11047,1356.46,-3451.68
-22,107,5716.61,-11151.1,1372.81,-3484.95
-21,107,5764.96,-11251.4,1388.86,-3517.37
-20,107,5811.14,-11347.9,1404.59,-3548.91
-19,107,5855.11,-11440.3,1419.98,-3579.52
-18,107,5896.82,-11528.6,1435,-3609.14
-17,107,5936.24,-11612.8,1449.65,-3637.74
-16,107,5973.34,-11692.8,1463.91,-3665.27
-15,107,6008.08,-11768.4,1477.76,-3691.69
-14,107,6040.44,-11839.6,1491.18,-3716.97
-13,107,6070.38,-11906.3,1504.16,-3741.05
-12,107,6097.88,-11968.5,1516.69,-3763.91
-11,107,6122.92,-12026.1,1528.75,-3785.51
-10,107,6145.47,-12079.1,1540.32,-3805.82
-9,107,6165.53,-12127.3,1551.4,-3824.8
-8,107,6183.07,-12170.8,1561.97,-3842.44
-7,107,6198.07,-12209.4,1572.03,-3858.69
-6,107,6210.54,-12243.2,1581.56,-3873.54
-5,107,6220.45,-12272.1,1590.55,-3886.97
-4,107,6227.81,-12296.1,1599,-3898.96
-3,107,6232.61,-12315.1,1606.9,-3909.48
-2,107,6234.84,-12329.1,1614.24,-3918.52
-1,107,6234.52,-12338.1,1621.02,-3926.08
0,107,6231.63,-12342.2,1627.23,-3932.14
1,107,6226.18,-12341.1,1632.88,-3936.69
2,107,6218.19,-12335.1,1637.96,-3939.73
3,107,6207.66,-12324,1642.46,-3941.25
4,107,6194.61,-12308,1646.39,-3941.27
5,107,6179.04,-12286.9,1649.76,-3939.77
6,107,6160.98,-12260.8,1652.56,-3936.77
7,107,6140.43,-12229.8,1654.79,-3932.27
8,107,6117.43,-12193.8,1656.46,-3926.29
9,107,6091.99,-12152.9,1657.58,-3918.83
10,107,6064.15,-12107.2,1658.15,-3909.92
11,107,6033.92,-12056.6,1658.19,-3899.57
12,107,6001.33,-12001.2,1657.69,-3887.8
13,107,5966.42,-11941.2,1656.67,-3874.63
14,107,5929.22,-11876.4,1655.14,-3860.09
15,107,5889.77,-11807.1,1653.11,-3844.22
16,107,5848.1,-11733.2,1650.59,-3827.03
17,107,5804.26,-11654.8,1647.6,-3808.56
18,107,5758.28,-11572,1644.14,-3788.85
19,107,5710.2,-11484.9,1640.24,-3767.93
20,107,5660.08,-11393.5,1635.91,-3745.83
21,107,5607.96,-11297.9,1631.17,-3722.61
22,107,5553.89,-11198.3,1626.03,-3698.31
23,107,5497.92,-11094.7,1620.5,-3672.96
24,107,5440.1,-10987.2,1614.61,-3646.61
25,107,5380.48,-10875.9,1608.38,-3619.31
26,107,5319.13,-10760.9,1601.82,-3591.11
27,107,5256.1,-10642.2,1594.96,-3562.05
28,107,5191.44,-10520.1,1587.8,-3532.2
29,107,5125.21,-10394.6,1580.38,-3501.59
30,107,5057.48,-10265.7,1572.71,-3470.29
31,107,4988.3,-10133.7,1564.81,-3438.34
32,107,4917.74,-9998.54,1556.7,-3405.81
33,107,4845.85,-9860.42,1548.4,-3372.74
34,107,4772.7,-9719.44,1539.94,-3339.19
35,107,4698.36,-9575.68,1531.32,-3305.21
36,107,4622.88,-9429.27,1522.58,-3270.87
37,107,4546.32,-9280.32,1513.73,-3236.21
38,107,4468.76,-9128.92,1504.78,-3201.29
39,107,4390.24,-8975.2,1495.77,-3166.17
40,107,4310.83,-8819.25,1486.7,-3130.9
41,107,4230.59,-8661.19,1477.6,-3095.54
42,107,4149.59,-8501.12,1468.49,-3060.13
43,107,4067.86,-8339.15,1459.38,-3024.73
44,107,3985.49,-8175.38,1450.29,-2989.39
45,107,3902.51,-8009.92,1441.23,-2954.17
46,107,3818.98,-7842.86,1432.23,-2919.11
47,107,3734.96,-7674.31,1423.3,-2884.25
48,107,3650.49,-7504.37,1414.46,-2849.65
49,107,3565.63,-7333.12,1405.71,-2815.36
50,107,3480.41,-7160.67,1397.07,-2781.4
51,107,3394.88,-6987.11,1388.57,-2747.84
52,107,3309.08,-6812.52,1380.2,-2714.71
53,107,3223.05,-6636.99,1371.99,-2682.04
54,107,3136.83,-6460.61,1363.94,-2649.88
55,107,3050.45,-6283.46,1356.06,-2618.25
56,107,2963.93,-6105.61,1348.38,-2587.21
57,107,2877.32,-5927.15,1340.89,-2556.77
58,107,2790.62,-5748.14,1333.6,-2526.97
59,107,2703.88,-5568.66,1326.53,-2497.84
60,107,2617.1,-5388.76,1319.69,-2469.4
61,107,2530.3,-5208.52,1313.08,-2441.68
62,107,2443.5,-5028,1306.71,-2414.7
63,107,2356.71,-4847.24,1300.58,-2388.48
64,107,2269.93,-4666.31,1294.71,-2363.05
65,107,2183.18,-4485.25,1289.1,-2338.43
66,107,2096.47,-4304.11,1283.75,-2314.62
67,107,2009.78,-4122.94,1278.68,-2291.65
68,107,1923.12,-3941.77,1273.87,-2269.53
69,107,1836.49,-3760.65,1269.35,-2248.27
70,107,1749.88,-3579.59,1265.12,-2227.89
71,107,1663.29,-3398.64,1261.17,-2208.39
72,107,1576.7,-3217.82,1257.52,-2189.79
73,107,1490.11,-3037.16,1254.16,-2172.08
74,107,1403.5,-2856.67,1251.1,-2155.29
75,107,1316.87,-2676.38,1248.34,-2139.41
76,107,1230.18,-2496.29,1245.89,-2124.45
77,107,1143.43,-2316.43,1243.74,-2110.41
78,107,1056.59,-2136.79,1241.91,-2097.31
79,107,969.653,-1957.4,1240.39,-2085.13
80,107,882.59,-1778.25,1239.18,-2073.89
81,107,795.382,-1599.34,1238.29,-2063.58
82,107,708.005,-1420.69,1237.72,-2054.21
83,107,620.437,-1242.28,1237.48,-2045.78
84,107,532.652,-1064.12,1237.56,-2038.28
85,107,444.626,-886.195,1237.96,-2031.73
86,107,356.335,-708.509,1238.7,-2026.11
87,107,267.752,-531.054,1239.76,-2021.44
88,107,178.853,-353.823,1241.16,-2017.71
89,107,89.6105,-176.807,1242.9,-2014.91
90,107,5.79545e-13,-8.94001e-13,1244.97,-2013.05
-90,108,-3.43078e-14,-3.68821e-13,568.108,-1722.09
-89,108,96.5044,-177.314,566.521,-1723.26
-88,108,192.632,-354.841,565.601,-1725.51
-87,108,288.399,-532.577,565.342,-1728.84
-86,108,383.826,-710.519,565.741,-1733.24
-85,108,478.929,-888.663,566.794,-1738.72
-84,108,573.727,-1067,568.494,-1745.28
-83,108,668.237,-1245.54,570.837,-1752.93
-82,108,762.477,-1424.26,573.816,-1761.65
-81,108,856.463,-1603.15,577.426,-1771.45
-80,108,950.212,-1782.22,581.659,-1782.32
-79,108,1043.74,-1961.45,586.508,-1794.27
-78,108,1137.06,-2140.82,591.965,-1807.29
-77,108,1230.19,-2320.33,598.023,-1821.38
-76,108,1323.13,-2499.96,604.673,-1836.54
-75,108,1415.91,-2679.69,611.906,-1852.75
-74,108,1508.53,-2859.51,619.712,-1870.02
-73,108,1601.01,-3039.39,628.083,-1888.34
-72,108,1693.34,-3219.31,637.009,-1907.69
-71,108,1785.54,-3399.25,646.478,-1928.08
-70,108,1877.61,-3579.19,656.48,-1949.49
-69,108,1969.56,-3759.08,667.004,-1971.91
-68,108,2061.38,-3938.9,678.039,-1995.34
-67,108,2153.07,-4118.62,689.572,-2019.76
-66,108,2244.63,-4298.2,701.592,-2045.15
-65,108,2336.06,-4477.6,714.087,-2071.5
-64,108,2427.35,-4656.78,727.042,-2098.8
-63,108,2518.49,-4835.7,740.447,-2127.03
-62,108,2609.46,-5014.3,754.286,-2156.17
-61,108,2700.25,-5192.54,768.546,-2186.21
-60,108,2790.84,-5370.38,783.214,-2217.11
-59,108,2881.22,-5547.74,798.275,-2248.85
-58,108,2971.36,-5724.58,813.714,-2281.42
-57,108,3061.23,-5900.84,829.517,-2314.79
-56,108,3150.81,-6076.46,845.668,-2348.92
-55,108,3240.07,-6251.37,862.151,-2383.8
-54,108,3328.98,-6425.51,878.951,-2419.39
-53,108,3417.49,-6598.8,896.053,-2455.66
-52,108,3505.57,-6771.18,913.438,-2492.57
-51,108,3593.18,-6942.57,931.092,-2530.09
-50,108,3680.28,-7112.9,948.996,-2568.19
-49,108,3766.82,-7282.08,967.134,-2606.83
-48,108,3852.76,-7450.04,985.487,-2645.96
-47,108,3938.04,-7616.7,1004.04,-2685.55
-46,108,4022.61,-7781.97,1022.77,-2725.56
-45,108,4106.43,-7945.76,1041.66,-2765.93
-44,108,4189.43,-8107.99,1060.7,-2806.64
-43,108,4271.56,-8268.57,1079.86,-2847.62
-42,108,4352.77,-8427.41,1099.12,-2888.84
-41,108,4432.99,-8584.4,1118.47,-2930.24
-40,108,4512.16,-8739.47,1137.88,-2971.77
-39,108,4590.23,-8892.52,1157.34,-3013.39
-38,108,4667.13,-9043.44,1176.82,-3055.05
-37,108,4742.81,-9192.14,1196.31,-3096.68
-36,108,4817.19,-9338.52,1215.78,-3138.24
-35,108,4890.23,-9482.49,1235.21,-3179.67
-34,108,4961.85,-9623.94,1254.58,-3220.93
-33,108,5032.01,-9762.77,1273.87,-3261.94
-32,108,5100.63,-9898.88,1293.07,-3302.67
-31,108,5167.65,-10032.2,1312.14,-3343.05
-30,108,5233.03,-10162.5,1331.06,-3383.03
-29,108,5296.7,-10289.9,1349.83,-3422.55
-28,108,5358.6,-10414.1,1368.4,-3461.56
-27,108,5418.69,-10535.2,1386.77,-3500
-26,108,5476.9,-10652.9,1404.91,-3537.81
-25,108,5533.18,-10767.1,1422.8,-3574.96
-24,108,5587.48,-10877.9,1440.42,-3611.37
-23,108,5639.76,-10985.1,1457.75,-3646.99
-22,108,5689.97,-11088.5,1474.77,-3681.78
-21,108,5738.06,-11188.2,1491.45,-3715.68
-20,108,5783.98,-11284,1507.79,-3748.64
-19,108,5827.71,-11375.8,1523.75,-3780.62
-18,108,5869.19,-11463.6,1539.33,-3811.56
-17,108,5908.4,-11547.2,1554.5,-3841.42
-16,108,5945.3,-11626.6,1569.25,-3870.15
-15,108,5979.85,-11701.7,1583.55,-3897.71
-14,108,6012.03,-11772.4,1597.4,-3924.06
-13,108,6041.81,-11838.7,1610.77,-3949.15
-12,108,6069.16,-11900.5,1623.65,-3972.96
-11,108,6094.07,-11957.8,1636.03,-3995.43
-10,108,6116.5,-12010.3,1647.89,-4016.55
-9,108,6136.45,-12058.3,1659.22,-4036.27
-8,108,6153.9,-12101.4,1670.01,-4054.57
-7,108,6168.83,-12139.8,1680.25,-4071.42
-6,108,6181.24,-12173.4,1689.93,-4086.8
-5,108,6191.11,-12202.1,1699.03,-4100.67
-4,108,6198.44,-12225.9,1707.56,-4113.03
-3,108,6203.22,-12244.8,1715.5,-4123.85
-2,108,6205.45,-12258.7,1722.84,-4133.11
-1,108,6205.14,-12267.7,1729.59,-4140.81
0,108,6202.28,-12271.6,1735.74,-4146.94
1,108,6196.88,-12270.6,1741.29,-4151.48
2,108,6188.95,-12264.6,1746.23,-4154.44
3,108,6178.49,-12253.7,1750.56,-4155.8
4,108,6165.53,-12237.7,1754.29,-4155.58
5,108,6150.06,-12216.8,1757.42,-4153.76
6,108,6132.11,-12190.9,1759.95,-4150.37
7,108,6111.7,-12160,1761.88,-4145.41
8,108,6088.85,-12124.3,1763.21,-4138.89
9,108,6063.57,-12083.7,1763.97,-4130.82
10,108,6035.9,-12038.3,1764.14,-4121.22
11,108,6005.85,-11988,1763.75,-4110.1
12,108,5973.47,-11933.1,1762.79,-4097.5
13,108,5938.77,-11873.4,1761.28,-4083.44
14,108,5901.8,-11809.1,1759.24,-4067.94
15,108,5862.58,-11740.2,1756.67,-4051.03
16,108,5821.16,-11666.8,1753.58,-4032.74
17,108,5777.58,-11588.9,1749.99,-4013.11
18,108,5731.87,-11506.7,1745.92,-3992.17
19,108,5684.08,-11420.1,1741.38,-3969.96
20,108,5634.25,-11329.3,1736.39,-3946.53
21,108,5582.43,-11234.4,1730.96,-3921.91
22,108,5528.68,-11135.5,1725.11,-3896.14
23,108,5473.03,-11032.6,1718.86,-3869.29
24,108,5415.54,-10925.7,1712.23,-3841.38
25,108,5356.27,-10815.2,1705.23,-3812.47
26,108,5295.26,-10700.9,1697.9,-3782.62
27,108,5232.58,-10583,1690.24,-3751.87
28,108,5168.28,-10461.7,1682.28,-3720.28
29,108,5102.42,-10336.9,1674.04,-3687.9
30,108,5035.06,-10208.9,1665.53,-3654.79
31,108,4966.26,-10077.7,1656.79,-3621
32,108,4896.09,-9943.46,1647.83,-3586.59
33,108,4824.59,-9806.22,1638.67,-3551.61
34,108,4751.83,-9666.13,1629.33,-3516.13
35,108,4677.88,-9523.28,1619.84,-3480.2
36,108,4602.8,-9377.8,1610.22,-3443.88
37,108,4526.65,-9229.78,1600.48,-3407.24
38,108,4449.48,-9079.33,1590.65,-3370.31
39,108,4371.37,-8926.56,1580.74,-3333.17
40,108,4292.37,-8771.59,1570.79,-3295.87
41,108,4212.54,-8614.5,1560.8,-3258.47
42,108,4131.94,-8455.42,1550.79,-3221.02
43,108,4050.62,-8294.45,1540.79,-3183.58
44,108,3968.65,-8131.68,1530.82,-3146.2
45,108,3886.08,-7967.23,1520.88,-3108.94
46,108,3802.96,-7801.18,1511.01,-3071.84
47,108,3719.34,-7633.65,1501.21,-3034.96
48,108,3635.27,-7464.73,1491.5,-2998.35
49,108,3550.81,-7294.51,1481.9,-2962.05
50,108,3465.98,-7123.08,1472.42,-2926.11
51,108,3380.85,-6950.55,1463.08,-2890.58
52,108,3295.44,-6776.99,1453.89,-2855.5
53,108,3209.81,-6602.49,1444.87,-2820.91
54,108,3123.97,-6427.14,1436.02,-2786.84
55,108,3037.97,-6251.02,1427.36,-2753.35
56,108,2951.84,-6074.2,1418.9,-2720.46
57,108,2865.6,-5896.76,1410.66,-2688.21
58,108,2779.29,-5718.77,1402.64,-2656.62
59,108,2692.92,-5540.3,1394.85,-2625.74
60,108,2606.51,-5361.42,1387.3,-2595.59
61,108,2520.08,-5182.19,1380.01,-2566.2
62,108,2433.64,-5002.66,1372.97,-2537.59
63,108,2347.21,-4822.9,1366.2,-2509.78
64,108,2260.8,-4642.96,1359.7,-2482.8
65,108,2174.41,-4462.89,1353.49,-2456.67
66,108,2088.05,-4282.73,1347.56,-2431.41
67,108,2001.72,-4102.53,1341.93,-2407.03
68,108,1915.41,-3922.32,1336.59,-2383.55
69,108,1829.14,-3742.15,1331.56,-2360.98
70,108,1742.88,-3562.04,1326.84,-2339.33
71,108,1656.64,-3382.03,1322.43,-2318.62
